trader_id,date,time,symbol,side,quantity,price,commission,total_amount
T015,2025-08-26,09:11:00,META,Buy,25,426.64,10.67,10676.67
T015,2025-08-26,15:57:00,TSLA,Sell,100,327.45,31.41,32713.59
T015,2025-08-30,09:00:00,BAC,Buy,50,302.66,15.13,15148.13
T015,2025-08-30,14:36:00,SBUX,Buy,25,204.43,5.11,5115.86
T015,2025-08-31,11:53:00,ORCL,Sell,10,191.27,2.02,1910.68
T015,2025-09-11,13:52:00,ORCL,Sell,100,178.99,16.34,17882.66
T015,2025-09-12,13:37:00,MS,Buy,10,262.5,2.62,2627.62
T015,2025-09-17,10:20:00,KO,Sell,25,439.37,10.01,10974.24
T015,2025-09-21,11:32:00,ADBE,Buy,25,428.29,10.71,10717.96
T015,2025-09-26,09:18:00,AAPL,Buy,100,72.34,7.23,7241.23
T015,2025-09-27,11:43:00,BAC,Sell,50,275.5,15.13,13759.87
T015,2025-09-28,14:06:00,KO,Buy,25,110.47,2.76,2764.51
T015,2025-09-29,15:43:00,MS,Sell,10,278.34,2.62,2780.78
T015,2025-09-30,12:42:00,PEP,Sell,10,383.72,4.12,3833.08
T015,2025-10-04,09:58:00,META,Sell,25,451.07,10.67,11266.08
T015,2025-10-12,11:06:00,ADBE,Sell,25,404.62,10.71,10104.79
T015,2025-10-22,13:40:00,SBUX,Sell,25,199.23,5.11,4975.64
T015,2025-11-05,15:52:00,KO,Sell,25,102.79,2.76,2566.99
T015,2025-11-24,10:54:00,AAPL,Sell,100,66.63,7.23,6655.77
T016,2025-04-06,11:48:00,SBUX,Buy,200,135.76,27.15,27179.15
T016,2025-04-15,14:07:00,CSCO,Buy,100,221.11,22.11,22133.11
T016,2025-05-01,14:15:00,SBUX,Sell,200,125.1,27.15,24992.85
T016,2025-05-05,14:09:00,CSCO,Sell,100,203.32,22.11,20309.89
T016,2025-05-06,10:46:00,AAPL,Buy,200,277.09,55.42,55473.42
T016,2025-05-06,12:58:00,JPM,Buy,10,449.42,4.49,4498.69
T016,2025-05-13,11:41:00,JPM,Sell,10,417.89,4.49,4174.41
T016,2025-05-15,09:08:00,PYPL,Buy,10,491.71,4.92,4922.02
T016,2025-05-19,09:25:00,INTC,Buy,100,172.32,17.23,17249.23
T016,2025-05-23,12:58:00,PYPL,Sell,10,470.13,4.92,4696.38
T016,2025-05-26,15:49:00,TSLA,Buy,200,394.02,78.8,78882.8
T016,2025-06-01,12:18:00,NFLX,Buy,100,72.54,7.25,7261.25
T016,2025-06-02,14:50:00,AAPL,Sell,200,279.98,55.42,55940.58
T016,2025-06-07,15:18:00,NFLX,Sell,100,67.77,7.25,6769.75
T016,2025-06-08,15:26:00,INTC,Sell,100,189.39,17.23,18921.77
T016,2025-06-16,12:46:00,BAC,Buy,200,285.85,57.17,57227.17
T016,2025-06-24,15:05:00,TSLA,Sell,200,359.46,78.8,71813.2
T016,2025-06-30,11:08:00,AMZN,Buy,100,276.5,27.65,27677.65
T016,2025-07-07,15:02:00,AMZN,Sell,100,289.84,27.65,28956.35
T016,2025-07-12,10:21:00,BAC,Sell,200,284.32,57.17,56806.83
T016,2025-07-19,15:57:00,AMZN,Buy,200,373.44,74.69,74762.69
T016,2025-07-23,14:27:00,INTC,Buy,100,484.4,48.44,48488.44
T016,2025-07-27,15:06:00,AMZN,Sell,200,402.26,74.69,80377.31
T016,2025-07-29,13:12:00,INTC,Sell,100,538.14,48.44,53765.56
T016,2025-08-06,11:48:00,META,Buy,25,476.64,11.92,11927.92
T016,2025-08-08,10:44:00,WMT,Buy,100,198.77,19.88,19896.88
T016,2025-08-23,09:14:00,META,Sell,25,439.13,11.92,10966.33
T016,2025-08-26,14:28:00,TSLA,Buy,200,220.89,44.18,44222.18
T016,2025-08-27,14:31:00,NVDA,Buy,10,400.79,4.01,4011.91
T016,2025-08-31,15:43:00,TSLA,Sell,200,250.18,44.18,49991.82
T016,2025-09-03,09:58:00,WMT,Sell,100,202.95,19.88,20275.12
T016,2025-09-05,10:49:00,NFLX,Buy,200,487.9,97.58,97677.58
T016,2025-09-13,11:49:00,WFC,Buy,200,71.86,14.37,14386.37
T016,2025-09-15,10:21:00,ORCL,Buy,100,479.79,47.98,48026.98
T016,2025-09-23,11:10:00,NFLX,Sell,200,493.13,97.58,98528.42
T016,2025-09-23,11:27:00,DIS,Buy,10,92.75,0.93,928.43
T016,2025-09-24,09:57:00,NVDA,Sell,10,417.67,4.01,4172.69
T016,2025-09-25,14:00:00,ADBE,Buy,100,347.75,34.77,34809.77
T016,2025-09-26,14:39:00,AMZN,Buy,100,347.77,34.78,34811.78
T016,2025-09-29,09:54:00,DIS,Sell,10,84.69,0.93,845.97
T016,2025-09-30,15:43:00,BAC,Buy,200,375.7,75.14,75215.14
T016,2025-10-08,13:38:00,ADBE,Sell,100,336.12,34.77,33577.23
T016,2025-10-09,09:41:00,WFC,Sell,200,70.38,14.37,14061.63
T016,2025-10-12,14:43:00,AMZN,Sell,100,381.85,34.78,38150.22
T016,2025-10-13,09:23:00,ORCL,Sell,100,538.89,47.98,53841.02
T016,2025-10-26,15:21:00,BAC,Sell,200,405.86,75.14,81096.86
T017,2025-04-05,14:59:00,TSLA,Buy,200,431.98,86.4,86482.4
T017,2025-04-25,09:48:00,TSLA,Sell,200,408.96,86.4,81705.6
T017,2025-04-29,12:26:00,MSFT,Buy,200,297.09,59.42,59477.42
T017,2025-04-30,09:57:00,TSLA,Buy,100,113.2,11.32,11331.32
T017,2025-05-07,12:00:00,BAC,Buy,10,298.95,2.99,2992.49
T017,2025-05-18,13:34:00,PYPL,Buy,50,369.66,18.48,18501.48
T017,2025-05-18,14:37:00,TSLA,Buy,25,96.6,2.42,2417.42
T017,2025-05-23,10:07:00,WMT,Buy,100,147.02,14.7,14716.7
T017,2025-06-03,11:17:00,MSFT,Buy,200,150.22,30.04,30074.04
T017,2025-06-14,14:21:00,WMT,Sell,100,133.82,14.7,13367.3
T017,2025-06-23,12:59:00,BAC,Sell,10,283.49,2.99,2831.91
T017,2025-06-25,12:06:00,TSLA,Sell,100,104.61,11.32,10449.68
T017,2025-06-26,13:49:00,MS,Buy,200,262.91,52.58,52634.58
T017,2025-06-28,13:39:00,MSFT,Sell,200,285.37,59.42,57014.58
T017,2025-07-02,12:37:00,PYPL,Sell,50,352.73,18.48,17618.02
T017,2025-07-05,11:32:00,TSLA,Sell,25,95.03,2.42,2373.33
T017,2025-07-08,15:15:00,MSFT,Sell,200,136.32,30.04,27233.96
T017,2025-07-17,13:44:00,PEP,Buy,200,184.51,36.9,36938.9
T017,2025-07-18,09:59:00,V,Buy,200,105.45,21.09,21111.09
T017,2025-07-19,13:58:00,PYPL,Buy,25,173.12,4.33,4332.33
T017,2025-07-25,15:36:00,QCOM,Buy,10,435.47,4.35,4359.05
T017,2025-08-11,12:47:00,QCOM,Sell,10,418.95,4.35,4185.15
T017,2025-08-11,13:13:00,V,Buy,100,477.66,47.77,47813.77
T017,2025-08-16,12:51:00,PYPL,Sell,25,158.0,4.33,3945.67
T017,2025-08-16,14:47:00,PEP,Sell,200,182.46,36.9,36455.1
T017,2025-08-20,12:07:00,MS,Sell,200,239.05,52.58,47757.42
T017,2025-08-24,15:14:00,V,Sell,100,538.53,47.77,53805.23
T017,2025-08-26,14:37:00,V,Sell,200,104.48,21.09,20874.91
T017,2025-09-11,10:12:00,META,Buy,200,371.47,74.29,74368.29
T017,2025-09-18,10:00:00,CRM,Buy,50,423.45,21.17,21193.67
T017,2025-10-16,13:33:00,CRM,Sell,50,396.15,21.17,19786.33
T017,2025-11-03,10:45:00,META,Sell,200,357.26,74.29,71377.71
T018,2025-04-07,12:43:00,AMZN,Buy,200,52.65,10.53,10540.53
T018,2025-04-08,15:47:00,AMZN,Sell,200,50.31,10.53,10051.47
T018,2025-04-13,10:59:00,CRM,Buy,200,72.88,14.58,14590.58
T018,2025-04-18,14:50:00,ADBE,Buy,25,389.12,9.73,9737.73
T018,2025-04-18,15:42:00,CRM,Sell,200,67.68,14.58,13521.42
T018,2025-04-22,09:39:00,ADBE,Sell,25,440.04,9.73,10991.27
T018,2025-05-09,09:02:00,AAPL,Buy,200,318.49,63.7,63761.7
T018,2025-05-10,09:42:00,MSFT,Buy,25,170.14,4.25,4257.75
T018,2025-05-10,11:13:00,AAPL,Sell,200,354.64,63.7,70864.3
T018,2025-05-13,14:16:00,MSFT,Sell,25,155.49,4.25,3883.0
T018,2025-05-19,14:51:00,GS,Buy,10,433.12,4.33,4335.53
T018,2025-05-22,11:28:00,TSLA,Buy,10,134.14,1.34,1342.74
T018,2025-05-22,11:32:00,GOOGL,Buy,10,125.33,1.25,1254.55
T018,2025-05-24,12:41:00,GS,Sell,10,412.42,4.33,4119.87
T018,2025-05-26,14:40:00,NKE,Buy,25,439.23,10.98,10991.73
T018,2025-05-27,09:24:00,TSLA,Sell,10,135.6,1.34,1354.66
T018,2025-05-27,10:34:00,NKE,Sell,25,494.21,10.98,12344.27
T018,2025-05-27,13:00:00,GOOGL,Sell,10,120.26,1.25,1201.35
T018,2025-06-02,09:18:00,MS,Buy,10,455.05,4.55,4555.05
T018,2025-06-04,09:43:00,PEP,Buy,50,221.62,11.08,11092.08
T018,2025-06-05,12:16:00,PEP,Sell,50,210.83,11.08,10530.42
T018,2025-06-06,11:39:00,MS,Sell,10,500.84,4.55,5003.85
T018,2025-06-06,13:04:00,GS,Buy,25,459.94,11.5,11510.0
T018,2025-06-10,14:25:00,GS,Sell,25,491.12,11.5,12266.5
T018,2025-06-13,13:16:00,NVDA,Buy,25,312.79,7.82,7827.57
T018,2025-06-14,09:58:00,BAC,Buy,50,281.44,14.07,14086.07
T018,2025-06-16,12:45:00,NVDA,Sell,25,356.87,7.82,8913.93
T018,2025-06-16,14:04:00,NFLX,Buy,10,138.84,1.39,1389.79
T018,2025-06-18,09:18:00,BAC,Sell,50,319.5,14.07,15960.93
T018,2025-06-19,11:08:00,NFLX,Sell,10,153.05,1.39,1529.11
T018,2025-06-30,10:26:00,PEP,Buy,200,114.1,22.82,22842.82
T018,2025-07-05,15:16:00,PEP,Sell,200,117.89,22.82,23555.18
T018,2025-07-09,12:26:00,MCD,Buy,50,484.62,24.23,24255.23
T018,2025-07-12,10:39:00,MCD,Sell,50,548.1,24.23,27380.77
T018,2025-07-18,13:34:00,INTC,Buy,10,207.23,2.07,2074.37
T018,2025-07-21,11:23:00,INTC,Sell,10,192.29,2.07,1920.83
T018,2025-07-23,14:52:00,GOOGL,Buy,25,60.69,1.52,1518.77
T018,2025-07-24,09:04:00,GOOGL,Sell,25,54.93,1.52,1371.73
T018,2025-07-24,12:25:00,SBUX,Buy,10,263.29,2.63,2635.53
T018,2025-07-25,15:14:00,WMT,Buy,50,389.8,19.49,19509.49
T018,2025-07-26,14:25:00,SBUX,Sell,10,295.02,2.63,2947.57
T018,2025-07-30,10:49:00,WMT,Sell,50,432.72,19.49,21616.51
T018,2025-08-20,11:40:00,NVDA,Buy,50,354.78,17.74,17756.74
T018,2025-08-23,09:35:00,NVDA,Sell,50,348.79,17.74,17421.76
T018,2025-08-24,15:14:00,DIS,Buy,200,225.0,45.0,45045.0
T018,2025-08-27,13:22:00,GOOGL,Buy,50,286.43,14.32,14335.82
T018,2025-08-27,14:42:00,DIS,Sell,200,227.66,45.0,45487.0
T018,2025-09-01,09:50:00,GOOGL,Sell,50,271.53,14.32,13562.18
T018,2025-09-08,13:30:00,WFC,Buy,10,101.62,1.02,1017.22
T018,2025-09-10,14:39:00,WFC,Sell,10,115.66,1.02,1155.58
T018,2025-09-22,14:57:00,SBUX,Buy,200,178.67,35.73,35769.73
T018,2025-09-23,13:06:00,SBUX,Sell,200,161.23,35.73,32210.27
T018,2025-09-27,13:09:00,GS,Buy,200,214.02,42.8,42846.8
T018,2025-09-29,15:04:00,ORCL,Buy,200,97.76,19.55,19571.55
T018,2025-10-01,10:00:00,GS,Sell,200,224.81,42.8,44919.2
T018,2025-10-02,13:05:00,ORCL,Sell,200,90.6,19.55,18100.45
T019,2025-04-04,14:47:00,MCD,Buy,10,310.09,3.1,3104.0
T019,2025-04-14,09:41:00,CRM,Buy,10,366.68,3.67,3670.47
T019,2025-04-14,12:41:00,MCD,Sell,10,320.88,3.1,3205.7
T019,2025-04-30,10:41:00,MS,Buy,10,428.81,4.29,4292.39
T019,2025-05-03,14:14:00,CSCO,Buy,50,374.12,18.71,18724.71
T019,2025-05-11,15:47:00,CRM,Sell,10,382.51,3.67,3821.43
T019,2025-05-18,13:12:00,MS,Sell,10,396.65,4.29,3962.21
T019,2025-05-27,09:35:00,NFLX,Buy,200,452.29,90.46,90548.46
T019,2025-05-30,13:25:00,ORCL,Buy,50,269.09,13.45,13467.95
T019,2025-05-30,15:37:00,DIS,Buy,50,110.25,5.51,5518.01
T019,2025-06-12,12:13:00,CSCO,Sell,50,408.04,18.71,20383.29
T019,2025-06-12,15:23:00,NVDA,Buy,50,445.05,22.25,22274.75
T019,2025-06-14,12:23:00,DIS,Sell,50,118.83,5.51,5935.99
T019,2025-06-22,12:23:00,AMZN,Buy,25,241.73,6.04,6049.29
T019,2025-07-05,13:17:00,MA,Buy,100,389.74,38.97,39012.97
T019,2025-07-06,10:02:00,MA,Buy,25,283.05,7.08,7083.33
T019,2025-07-14,15:19:00,NVDA,Sell,50,478.7,22.25,23912.75
T019,2025-07-17,09:32:00,ORCL,Sell,50,304.85,13.45,15229.05
T019,2025-07-17,15:09:00,NFLX,Sell,200,478.54,90.46,95617.54
T019,2025-07-18,15:34:00,AMZN,Sell,25,257.78,6.04,6438.46
T019,2025-07-20,10:16:00,JPM,Buy,25,459.54,11.49,11499.99
T019,2025-07-24,10:14:00,GOOGL,Buy,200,339.56,67.91,67979.91
T019,2025-07-28,13:37:00,GOOGL,Buy,25,220.2,5.5,5510.5
T019,2025-08-04,15:49:00,INTC,Buy,50,315.07,15.75,15769.25
T019,2025-08-08,10:33:00,GOOGL,Sell,25,248.75,5.5,6213.25
T019,2025-08-09,12:58:00,MA,Sell,25,266.97,7.08,6667.17
T019,2025-08-10,14:26:00,SBUX,Buy,25,322.48,8.06,8070.06
T019,2025-08-14,10:23:00,GOOGL,Sell,200,370.9,67.91,74112.09
T019,2025-08-17,13:48:00,AMZN,Buy,10,267.01,2.67,2672.77
T019,2025-08-20,13:11:00,INTC,Buy,100,214.38,21.44,21459.44
T019,2025-08-24,13:30:00,NFLX,Buy,50,309.94,15.5,15512.5
T019,2025-08-25,14:55:00,NVDA,Buy,100,472.63,47.26,47310.26
T019,2025-08-27,10:03:00,TSLA,Buy,50,465.1,23.25,23278.25
T019,2025-09-03,10:50:00,GS,Buy,25,330.45,8.26,8269.51
T019,2025-09-03,13:16:00,INTC,Sell,100,200.61,21.44,20039.56
T019,2025-09-03,13:30:00,MA,Sell,100,401.79,38.97,40140.03
T019,2025-09-06,13:26:00,JPM,Sell,25,479.02,11.49,11964.01
T019,2025-09-10,09:46:00,GOOGL,Buy,10,432.31,4.32,4327.42
T019,2025-09-15,15:26:00,AAPL,Buy,25,69.41,1.74,1736.99
T019,2025-09-18,09:47:00,AMD,Buy,100,402.4,40.24,40280.24
T019,2025-09-19,10:54:00,MCD,Buy,200,357.87,71.57,71645.57
T019,2025-09-19,15:18:00,GOOGL,Buy,25,252.14,6.3,6309.8
T019,2025-09-23,14:27:00,BAC,Buy,100,216.67,21.67,21688.67
T019,2025-09-23,14:43:00,GS,Sell,25,348.52,8.26,8704.74
T019,2025-09-28,13:02:00,SBUX,Sell,25,365.14,8.06,9120.44
T019,2025-09-28,14:08:00,NFLX,Sell,50,304.12,15.5,15190.5
T019,2025-10-01,13:36:00,TSLA,Sell,50,510.43,23.25,25498.25
T019,2025-10-01,15:44:00,INTC,Sell,50,300.81,15.75,15024.75
T019,2025-10-04,10:32:00,AMD,Sell,100,377.47,40.24,37706.76
T019,2025-10-04,13:52:00,AMZN,Sell,10,268.39,2.67,2681.23
T019,2025-10-05,10:40:00,AAPL,Sell,25,74.92,1.74,1871.26
T019,2025-10-07,12:10:00,MCD,Sell,200,328.17,71.57,65562.43
T019,2025-10-22,12:14:00,NVDA,Sell,100,479.3,47.26,47882.74
T019,2025-10-27,13:25:00,GOOGL,Sell,10,420.67,4.32,4202.38
T019,2025-10-29,10:14:00,GOOGL,Sell,25,246.82,6.3,6164.2
T019,2025-11-05,12:14:00,BAC,Sell,100,247.24,21.67,24702.33
T020,2025-04-30,09:58:00,GOOGL,Buy,100,326.22,32.62,32654.62
T020,2025-05-14,12:40:00,AAPL,Buy,10,420.46,4.2,4208.8
T020,2025-05-24,13:00:00,DIS,Buy,10,463.63,4.64,4640.94
T020,2025-05-29,11:05:00,MS,Buy,10,376.02,3.76,3763.96
T020,2025-06-02,14:15:00,KO,Buy,50,143.05,7.15,7159.65
T020,2025-06-03,14:00:00,TSLA,Buy,10,498.57,4.99,4990.69
T020,2025-06-09,10:18:00,GOOGL,Buy,100,353.16,35.32,35351.32
T020,2025-06-13,09:54:00,GOOGL,Sell,100,308.54,32.62,30821.38
T020,2025-06-22,11:13:00,PEP,Buy,200,171.08,34.22,34250.22
T020,2025-06-23,13:59:00,GOOGL,Sell,100,323.83,35.32,32347.68
T020,2025-06-27,15:39:00,KO,Sell,50,151.15,7.15,7550.35
T020,2025-06-28,15:29:00,MA,Buy,100,453.44,45.34,45389.34
T020,2025-07-01,11:52:00,NFLX,Buy,25,322.86,8.07,8079.57
T020,2025-07-01,12:05:00,AAPL,Sell,10,426.47,4.2,4260.5
T020,2025-07-03,13:41:00,MS,Sell,10,357.03,3.76,3566.54
T020,2025-07-05,14:25:00,TSLA,Sell,10,467.92,4.99,4674.21
T020,2025-07-16,13:06:00,WFC,Buy,10,276.43,2.76,2767.06
T020,2025-07-19,15:35:00,DIS,Sell,10,527.46,4.64,5269.96
T020,2025-08-02,15:32:00,WFC,Sell,10,316.16,2.76,3158.84
T020,2025-08-05,13:00:00,NFLX,Sell,25,336.7,8.07,8409.43
T020,2025-08-07,09:16:00,MA,Sell,100,411.01,45.34,41055.66
T020,2025-08-13,11:12:00,MSFT,Buy,200,279.75,55.95,56005.95
T020,2025-08-14,10:31:00,PEP,Sell,200,165.95,34.22,33155.78
T020,2025-08-18,15:50:00,GS,Buy,50,362.39,18.12,18137.62
T020,2025-09-02,09:49:00,SBUX,Buy,25,338.13,8.45,8461.7
T020,2025-09-08,11:31:00,PEP,Buy,200,440.95,88.19,88278.19
T020,2025-09-12,15:14:00,MA,Buy,25,410.07,10.25,10262.0
T020,2025-09-24,15:42:00,SBUX,Sell,25,385.45,8.45,9627.8
T020,2025-10-01,10:43:00,MSFT,Sell,200,252.73,55.95,50490.05
T020,2025-10-03,12:49:00,GS,Sell,50,334.53,18.12,16708.38
T020,2025-10-14,13:34:00,MA,Sell,25,412.7,10.25,10307.25
T020,2025-11-05,13:17:00,PEP,Sell,200,468.59,88.19,93629.81
T021,2025-04-16,13:51:00,CSCO,Buy,100,472.84,47.28,47331.28
T021,2025-04-28,11:23:00,MS,Buy,50,134.22,6.71,6717.71
T021,2025-05-02,12:55:00,CSCO,Sell,100,522.26,47.28,52178.72
T021,2025-05-06,13:43:00,AMD,Buy,10,374.37,3.74,3747.44
T021,2025-05-10,15:47:00,NVDA,Buy,100,412.55,41.26,41296.26
T021,2025-05-11,12:39:00,MS,Sell,50,141.57,6.71,7071.79
T021,2025-05-14,09:13:00,SBUX,Buy,50,264.44,13.22,13235.22
T021,2025-05-17,12:07:00,PYPL,Buy,200,257.03,51.41,51457.41
T021,2025-05-20,12:27:00,META,Buy,100,365.32,36.53,36568.53
T021,2025-05-22,14:13:00,PYPL,Sell,200,272.46,51.41,54440.59
T021,2025-05-23,13:36:00,V,Buy,200,128.54,25.71,25733.71
T021,2025-05-28,12:54:00,AMD,Sell,10,350.48,3.74,3501.06
T021,2025-05-30,10:57:00,NVDA,Sell,100,465.42,41.26,46500.74
T021,2025-06-02,14:21:00,SBUX,Sell,50,275.72,13.22,13772.78
T021,2025-06-06,11:28:00,META,Sell,100,376.68,36.53,37631.47
T021,2025-06-08,11:43:00,V,Sell,200,121.92,25.71,24358.29
T021,2025-06-14,12:40:00,NVDA,Buy,25,287.03,7.18,7182.93
T021,2025-06-20,14:22:00,NVDA,Sell,25,324.27,7.18,8099.57
T021,2025-06-25,15:30:00,QCOM,Buy,200,470.69,94.14,94232.14
T021,2025-07-04,13:35:00,WMT,Buy,50,204.86,10.24,10253.24
T021,2025-07-04,14:34:00,QCOM,Sell,200,485.13,94.14,96931.86
T021,2025-07-13,13:48:00,GOOGL,Buy,10,168.1,1.68,1682.68
T021,2025-07-19,14:39:00,GS,Buy,100,432.01,43.2,43244.2
T021,2025-07-20,15:43:00,WMT,Sell,50,234.49,10.24,11714.26
T021,2025-07-26,09:24:00,MS,Buy,50,258.69,12.93,12947.43
T021,2025-07-29,11:14:00,GS,Sell,100,453.81,43.2,45337.8
T021,2025-08-05,14:51:00,MS,Sell,50,255.64,12.93,12769.07
T021,2025-08-07,12:19:00,GOOGL,Sell,10,174.53,1.68,1743.62
T021,2025-08-13,13:46:00,CRM,Buy,100,185.02,18.5,18520.5
T021,2025-08-31,13:28:00,CSCO,Buy,25,132.75,3.32,3322.07
T021,2025-09-02,12:40:00,DIS,Buy,200,245.74,49.15,49197.15
T021,2025-09-05,09:25:00,CRM,Sell,100,188.6,18.5,18841.5
T021,2025-09-17,11:45:00,NFLX,Buy,200,340.09,68.02,68086.02
T021,2025-09-24,11:58:00,DIS,Sell,200,259.34,49.15,51818.85
T021,2025-09-28,10:42:00,CSCO,Sell,25,138.26,3.32,3453.18
T021,2025-09-29,14:05:00,META,Buy,25,228.67,5.72,5722.47
T021,2025-10-06,15:55:00,NFLX,Sell,200,388.08,68.02,77547.98
T021,2025-10-19,13:03:00,META,Sell,25,230.69,5.72,5761.53
T022,2025-04-11,11:05:00,SBUX,Buy,25,75.22,1.88,1882.38
T022,2025-04-12,13:30:00,SBUX,Sell,25,69.0,1.88,1723.12
T022,2025-04-25,10:10:00,JPM,Buy,10,358.68,3.59,3590.39
T022,2025-04-26,09:22:00,JPM,Sell,10,394.0,3.59,3936.41
T022,2025-05-11,09:34:00,AAPL,Buy,25,487.55,12.19,12200.94
T022,2025-05-13,14:28:00,AAPL,Sell,25,541.39,12.19,13522.56
T022,2025-05-19,10:18:00,AMZN,Buy,100,327.98,32.8,32830.8
T022,2025-05-23,11:56:00,MSFT,Buy,25,487.97,12.2,12211.45
T022,2025-05-24,12:12:00,AMZN,Sell,100,344.87,32.8,34454.2
T022,2025-05-27,11:00:00,MSFT,Sell,25,502.25,12.2,12544.05
T022,2025-06-01,09:09:00,AAPL,Buy,100,147.73,14.77,14787.77
T022,2025-06-05,11:29:00,AAPL,Sell,100,163.4,14.77,16325.23
T022,2025-06-05,14:02:00,META,Buy,100,380.9,38.09,38128.09
T022,2025-06-06,15:24:00,SBUX,Buy,10,104.88,1.05,1049.85
T022,2025-06-07,12:24:00,META,Sell,100,420.44,38.09,42005.91
T022,2025-06-08,12:49:00,SBUX,Sell,10,104.11,1.05,1040.05
T022,2025-06-12,13:07:00,INTC,Buy,25,54.02,1.35,1351.85
T022,2025-06-16,13:14:00,MCD,Buy,10,296.7,2.97,2969.97
T022,2025-06-16,14:38:00,INTC,Sell,25,55.5,1.35,1386.15
T022,2025-06-21,11:10:00,V,Buy,10,385.13,3.85,3855.15
T022,2025-06-21,12:25:00,MCD,Sell,10,308.93,2.97,3086.33
T022,2025-06-22,11:30:00,V,Sell,10,369.98,3.85,3695.95
T022,2025-06-30,11:30:00,WFC,Buy,10,359.5,3.6,3598.6
T022,2025-07-04,11:00:00,WFC,Sell,10,349.71,3.6,3493.5
T022,2025-07-24,14:12:00,AAPL,Buy,100,211.18,21.12,21139.12
T022,2025-07-25,11:23:00,CSCO,Buy,50,120.07,6.0,6009.5
T022,2025-07-25,12:45:00,AAPL,Sell,100,225.63,21.12,22541.88
T022,2025-07-30,15:48:00,CSCO,Sell,50,135.43,6.0,6765.5
T022,2025-09-06,15:44:00,MA,Buy,50,178.1,8.9,8913.9
T022,2025-09-09,12:12:00,MA,Sell,50,174.73,8.9,8727.6
T022,2025-09-15,12:53:00,INTC,Buy,25,168.34,4.21,4212.71
T022,2025-09-17,13:48:00,INTC,Sell,25,188.71,4.21,4713.54
T022,2025-09-29,13:50:00,AMZN,Buy,25,269.53,6.74,6744.99
T022,2025-10-04,15:41:00,AMZN,Sell,25,300.45,6.74,7504.51
T023,2025-04-13,11:34:00,GS,Buy,25,197.07,4.93,4931.68
T023,2025-04-17,15:39:00,NFLX,Buy,200,68.29,13.66,13671.66
T023,2025-04-22,09:43:00,GS,Sell,25,191.06,4.93,4771.57
T023,2025-04-23,12:51:00,V,Buy,10,212.42,2.12,2126.32
T023,2025-04-24,09:47:00,MSFT,Buy,25,477.02,11.93,11937.43
T023,2025-04-27,09:46:00,AMD,Buy,200,223.4,44.68,44724.68
T023,2025-05-01,09:13:00,NFLX,Sell,200,78.14,13.66,15614.34
T023,2025-05-01,09:33:00,MA,Buy,10,69.7,0.7,697.7
T023,2025-05-01,11:28:00,JPM,Buy,10,199.34,1.99,1995.39
T023,2025-05-06,15:08:00,JPM,Buy,200,139.15,27.83,27857.83
T023,2025-05-08,09:21:00,MSFT,Sell,25,460.76,11.93,11507.07
T023,2025-05-11,15:02:00,MA,Sell,10,64.07,0.7,640.0
T023,2025-05-11,15:23:00,V,Sell,10,207.21,2.12,2069.98
T023,2025-05-12,10:34:00,JPM,Sell,10,189.32,1.99,1891.21
T023,2025-05-18,13:47:00,WFC,Buy,100,385.75,38.58,38613.58
T023,2025-05-20,09:39:00,KO,Buy,50,399.21,19.96,19980.46
T023,2025-05-21,13:11:00,WFC,Buy,50,195.66,9.78,9792.78
T023,2025-05-23,10:36:00,AMD,Sell,200,244.77,44.68,48909.32
T023,2025-05-29,10:35:00,JPM,Sell,200,152.27,27.83,30426.17
T023,2025-05-31,14:41:00,KO,Buy,200,467.89,93.58,93671.58
T023,2025-06-07,09:23:00,AMD,Buy,200,373.03,74.61,74680.61
T023,2025-06-10,11:43:00,WFC,Sell,100,363.99,38.58,36360.42
T023,2025-06-14,15:35:00,WFC,Sell,50,201.19,9.78,10049.72
T023,2025-06-17,09:42:00,KO,Sell,50,457.19,19.96,22839.54
T023,2025-06-18,10:13:00,KO,Buy,50,59.77,2.99,2991.49
T023,2025-06-18,14:31:00,AMD,Sell,200,425.11,74.61,84947.39
T023,2025-06-24,13:15:00,GS,Buy,200,146.27,29.25,29283.25
T023,2025-06-25,12:03:00,KO,Sell,200,434.65,93.58,86836.42
T023,2025-06-28,09:30:00,GS,Buy,10,296.67,2.97,2969.67
T023,2025-07-11,10:33:00,MA,Buy,100,394.58,39.46,39497.46
T023,2025-07-12,12:48:00,MS,Buy,200,277.13,55.43,55481.43
T023,2025-07-15,13:27:00,GS,Sell,10,331.44,2.97,3311.43
T023,2025-07-15,15:17:00,KO,Sell,50,59.01,2.99,2947.51
T023,2025-07-20,11:22:00,META,Buy,50,205.04,10.25,10262.25
T023,2025-07-22,11:23:00,GS,Sell,200,145.01,29.25,28972.75
T023,2025-07-25,11:26:00,MA,Sell,100,433.22,39.46,43282.54
T023,2025-07-26,12:00:00,DIS,Buy,10,492.33,4.92,4928.22
T023,2025-07-26,15:25:00,MS,Sell,200,284.46,55.43,56836.57
T023,2025-08-04,10:31:00,SBUX,Buy,200,418.78,83.76,83839.76
T023,2025-08-05,10:06:00,MSFT,Buy,200,338.79,67.76,67825.76
T023,2025-08-11,13:36:00,WMT,Buy,200,119.62,23.92,23947.92
T023,2025-08-15,10:15:00,GOOGL,Buy,50,399.55,19.98,19997.48
T023,2025-08-16,10:28:00,ADBE,Buy,50,293.72,14.69,14700.69
